6/16/2011,2:38:18 PM
Timestep(s)=0.020000
PM31,PM162,Ch 3,Ch 3,CA_Pulse
0.1773,-0.0085,0.0003,0.0000,-9.0723
0.1758,-0.0085,0.0003,0.0006,-9.0720
0.1843,-0.0089,0.0003,0.0000,-9.0720
0.1822,-0.0079,0.0003,0.0006,-9.0723
0.1816,-0.0079,0.0000,0.0000,-9.0720
0.1810,-0.0079,0.0000,0.0000,-9.0723
0.1849,-0.0085,0.0003,0.0006,-9.0723
0.1834,-0.0092,0.0003,0.0006,-9.0723
0.1828,-0.0085,0.0003,0.0000,-9.0723
0.1822,-0.0079,0.0003,0.0006,-9.0723
0.1892,-0.0079,0.0003,0.0006,-9.0720
0.1862,-0.0089,0.0003,0.0000,-9.0723
0.1849,-0.0089,0.0003,0.0000,-9.0723
0.1831,-0.0089,0.0003,0.0000,-9.0723
0.1837,-0.0079,0.0003,0.0000,-9.0723
0.1877,-0.0073,0.0003,0.0006,-9.0723
0.1889,-0.0092,0.0003,0.0006,-9.0723
0.1874,-0.0089,0.0003,0.0000,-9.0729
0.1865,-0.0079,0.0003,0.0006,-9.0729
0.1935,-0.0073,0.0003,0.0006,-9.0729
0.1889,-0.0085,0.0003,0.0006,-9.0729
0.1862,-0.0089,0.0003,0.0000,-9.0723
0.1840,-0.0092,0.0003,0.0000,-9.0729
0.1852,-0.0085,0.0003,0.0000,-9.0729
0.1901,-0.0076,0.0003,0.0000,-9.0729
0.1880,-0.0079,0.0003,0.0000,-9.0729
0.1877,-0.0089,0.0003,0.0006,-9.0723
0.1865,-0.0085,0.0003,0.0006,-9.0723
0.1880,-0.0085,0.0003,0.0000,-9.0729
0.1929,-0.0073,0.0003,0.0000,-9.0729
0.1901,-0.0079,0.0003,0.0006,-9.0729
0.1874,-0.0095,0.0003,0.0006,-9.0732
0.1892,-0.0079,0.0003,0.0006,-9.0732
0.1941,-0.0079,0.0000,0.0006,-9.0729
0.1904,-0.0067,0.0003,0.0000,-9.0729
0.1901,-0.0092,0.0003,0.0000,-9.0729
0.1910,-0.0092,0.0003,0.0000,-9.0732
0.1901,-0.0079,0.0000,0.0006,-9.0729
0.1984,-0.0073,0.0003,0.0006,-9.0729
0.1978,-0.0073,0.0003,0.0006,-9.0729
0.1953,-0.0079,0.0003,0.0006,-9.0732
0.1935,-0.0089,0.0003,-0.0003,-9.0732
0.2145,-0.0079,0.0000,0.0000,-9.0732
0.1923,-0.0079,0.0003,0.0000,-9.0732
0.1981,-0.0076,0.0003,0.0000,-9.0735
0.1950,-0.0079,0.0003,0.0000,-9.0732
0.1938,-0.0089,0.0003,0.0006,-9.0732
0.1941,-0.0092,0.0003,0.0006,-9.0732
0.1932,-0.0079,0.0003,0.0000,-9.0732
0.2011,-0.0073,0.0003,0.0006,-9.0732
0.2011,-0.0076,0.0003,0.0006,-9.0732
0.1981,-0.0089,0.0003,0.0006,-9.0732
0.1990,-0.0079,0.0006,0.0000,-9.0735
0.2002,-0.0089,0.0003,0.0009,-9.0732
0.1993,-0.0089,0.0003,0.0000,-9.0732
0.1990,-0.0079,0.0003,0.0006,-9.0732
0.2002,-0.0085,0.0003,0.0006,-9.0732
0.2075,-0.0079,0.0003,0.0006,-9.0735
0.2060,-0.0079,0.0000,0.0006,-9.0732
0.2078,-0.0079,0.0003,0.0006,-9.0735
0.2066,-0.0085,0.0003,0.0000,-9.0735
0.2045,-0.0079,0.0003,0.0000,-9.0735
0.2051,-0.0089,0.0003,0.0000,-9.0735
0.2032,-0.0092,0.0003,0.0000,-9.0732
0.2051,-0.0079,0.0000,0.0006,-9.0735
0.2042,-0.0089,0.0003,0.0006,-9.0735
0.1996,-0.0079,0.0003,0.0000,-9.0735
0.2090,-0.0073,0.0003,0.0006,-9.0735
0.2127,-0.0076,0.0003,0.0006,-9.0735
0.2139,-0.0073,0.0003,0.0006,-9.0735
0.2124,-0.0079,0.0000,0.0000,-9.0735
0.2127,-0.0085,0.0000,0.0000,-9.0738
0.2127,-0.0085,0.0003,0.0000,-9.0735
0.2118,-0.0089,0.0003,0.0000,-9.0738
0.2115,-0.0085,0.0003,0.0000,-9.0738
0.2097,-0.0089,0.0003,0.0000,-9.0738
0.2100,-0.0092,0.0003,0.0000,-9.0738
0.2115,-0.0089,0.0003,0.0000,-9.0738
0.2121,-0.0089,0.0003,0.0000,-9.0738
0.2200,-0.0070,0.0003,0.0006,-9.0735
0.2200,-0.0076,0.0000,0.0006,-9.0738
0.2176,-0.0079,0.0000,0.0006,-9.0738
0.2191,-0.0076,0.0003,0.0006,-9.0738
0.2191,-0.0085,0.0003,0.0000,-9.0738
0.2213,-0.0079,0.0003,0.0006,-9.0738
0.2200,-0.0079,0.0000,0.0000,-9.0738
0.2191,-0.0089,0.0003,0.0000,-9.0738
0.2185,-0.0089,0.0003,0.0006,-9.0741
0.2200,-0.0085,0.0003,0.0006,-9.0738
0.2200,-0.0085,0.0003,0.0000,-9.0741
0.2194,-0.0067,0.0003,0.0006,-9.0738
0.2206,-0.0092,0.0003,0.0006,-9.0738
0.2203,-0.0085,0.0003,0.0000,-9.0738
0.2206,-0.0079,0.0003,0.0006,-9.0741
0.2219,-0.0079,0.0003,0.0006,-9.0741
0.2213,-0.0089,0.0003,0.0006,-9.0738
0.2219,-0.0089,0.0003,0.0006,-9.0741
0.2206,-0.0089,0.0003,0.0000,-9.0741
0.2213,-0.0085,0.0000,0.0006,-9.0741
0.2216,-0.0079,0.0003,0.0000,-9.0738
0.2219,-0.0079,0.0003,0.0009,-9.0741
0.2213,-0.0079,0.0003,0.0000,-9.0741
0.2216,-0.0079,0.0003,0.0000,-9.0741
0.2240,-0.0079,0.0003,0.0000,-9.0741
0.2280,-0.0073,0.0000,0.0006,-9.0741
0.2295,-0.0076,0.0000,0.0000,-9.0741
0.2283,-0.0079,0.0000,0.0006,-9.0741
0.2286,-0.0079,0.0003,0.0006,-9.0741
0.2313,-0.0079,0.0003,0.0000,-9.0741
0.2307,-0.0073,0.0003,0.0000,-9.0741
0.2289,-0.0079,0.0003,0.0006,-9.0741
0.2286,-0.0079,0.0003,0.0006,-9.0741
0.2295,-0.0079,0.0003,0.0006,-9.0744
0.2298,-0.0079,0.0003,0.0006,-9.0741
0.2325,-0.0061,0.0003,0.0006,-9.0741
0.2341,-0.0079,0.0003,0.0000,-9.0744
0.2341,-0.0079,0.0000,0.0000,-9.0741
0.2347,-0.0079,0.0003,0.0006,-9.0741
0.2338,-0.0079,0.0003,0.0006,-9.0744
0.2344,-0.0079,0.0003,0.0006,-9.0744
0.2347,-0.0076,0.0000,0.0006,-9.0741
0.2380,-0.0079,0.0003,0.0000,-9.0741
0.2374,-0.0073,0.0003,0.0000,-9.0744
0.2383,-0.0079,0.0000,0.0000,-9.0744
0.2396,-0.0067,0.0000,0.0006,-9.0744
0.2396,-0.0073,0.0003,0.0000,-9.0744
0.2347,-0.0079,0.0000,0.0006,-9.0744
0.2344,-0.0085,0.0003,0.0006,-9.0744
0.2362,-0.0076,0.0003,0.0000,-9.0744
0.2362,-0.0079,0.0003,0.0006,-9.0744
0.2353,-0.0079,0.0003,0.0000,-9.0750
0.2365,-0.0089,0.0003,0.0000,-9.0744
0.2356,-0.0085,0.0003,0.0006,-9.0744
0.2374,-0.0085,0.0000,0.0000,-9.0744
0.2390,-0.0079,0.0003,0.0006,-9.0744
0.2374,-0.0089,0.0003,0.0000,-9.0750
0.2353,-0.0089,0.0003,0.0000,-9.0744
0.2362,-0.0085,0.0003,0.0006,-9.0750
0.2380,-0.0079,0.0003,0.0000,-9.0750
0.2390,-0.0089,0.0006,0.0006,-9.0744
0.2390,-0.0092,0.0000,0.0000,-9.0750
0.2383,-0.0085,0.0003,0.0006,-9.0750
0.2386,-0.0079,0.0003,0.0000,-9.0750
0.2399,-0.0076,0.0003,0.0006,-9.0744
0.2405,-0.0076,0.0003,0.0000,-9.0744
0.2417,-0.0079,0.0003,0.0006,-9.0750
0.2417,-0.0076,0.0003,0.0000,-9.0750
0.2359,-0.0076,0.0003,0.0006,-9.0750
0.2356,-0.0079,0.0003,0.0000,-9.0750
0.2448,-0.0067,0.0003,0.0006,-9.0750
0.2365,-0.0085,0.0006,0.0000,-9.0753
0.2383,-0.0085,0.0003,0.0006,-9.0750
0.2368,-0.0085,0.0003,0.0006,-9.0750
0.2365,-0.0085,0.0003,0.0006,-9.0750
0.2380,-0.0079,0.0003,0.0000,-9.0750
0.2396,-0.0079,0.0003,0.0006,-9.0750
0.2402,-0.0079,0.0003,0.0000,-9.0750
0.2469,-0.0085,0.0003,0.0006,-9.0753
0.2441,-0.0076,0.0000,0.0006,-9.0753
0.2444,-0.0073,0.0000,0.0006,-9.0750
0.2356,-0.0073,0.0003,0.0000,-9.0750
0.2274,-0.0089,0.0003,0.0006,-9.0753
0.2353,-0.0079,0.0003,0.0006,-9.0753
0.2383,-0.0085,0.0003,0.0006,-9.0753
0.2402,-0.0076,0.0003,0.0006,-9.0753
0.2402,-0.0085,0.0003,0.0000,-9.0750
0.2420,-0.0076,0.0003,0.0000,-9.0753
0.2438,-0.0070,0.0003,0.0000,-9.0756
0.2365,-0.0076,0.0003,0.0006,-9.0753
0.2396,-0.0085,0.0003,0.0006,-9.0753
0.2390,-0.0079,0.0003,0.0006,-9.0753
0.2402,-0.0089,0.0000,0.0000,-9.0756
0.2423,-0.0073,0.0003,0.0000,-9.0753
0.2444,-0.0067,0.0003,0.0006,-9.0753
0.2420,-0.0070,0.0003,0.0006,-9.0753
0.2399,-0.0089,0.0003,0.0006,-9.0756
0.2426,-0.0085,0.0003,0.0000,-9.0756
0.2441,-0.0079,0.0003,0.0006,-9.0756
0.2463,-0.0073,0.0003,0.0006,-9.0756
0.2496,-0.0070,0.0000,0.0006,-9.0753
0.2435,-0.0076,0.0000,0.0006,-9.0753
0.2460,-0.0079,0.0000,0.0000,-9.0753
0.2463,-0.0085,0.0006,0.0006,-9.0753
0.2481,-0.0079,0.0000,0.0000,-9.0756
0.2502,-0.0076,0.0000,0.0000,-9.0756
0.2509,-0.0073,0.0003,0.0000,-9.0756
0.2466,-0.0070,0.0003,0.0006,-9.0759
0.2466,-0.0079,0.0003,0.0006,-9.0759
0.2463,-0.0079,0.0003,0.0006,-9.0759
0.2481,-0.0079,0.0003,0.0006,-9.0756
0.2484,-0.0079,0.0003,0.0000,-9.0756
0.2515,-0.0079,0.0003,0.0000,-9.0759
0.2426,-0.0067,0.0003,0.0006,-9.0756
0.2478,-0.0085,0.0003,0.0000,-9.0756
0.2499,-0.0079,0.0003,0.0000,-9.0759
0.2521,-0.0076,0.0003,0.0000,-9.0759
0.2539,-0.0070,0.0003,0.0006,-9.0759
0.2481,-0.0076,0.0003,0.0000,-9.0756
0.2530,-0.0085,0.0003,0.0000,-9.0759
0.2521,-0.0076,0.0003,0.0006,-9.0759
0.2545,-0.0076,0.0003,0.0000,-9.0759
0.2557,-0.0070,0.0003,0.0000,-9.0759
0.2521,-0.0073,0.0003,0.0006,-9.0759
0.2496,-0.0079,0.0003,0.0000,-9.0759
0.2518,-0.0076,0.0003,0.0006,-9.0759
0.2548,-0.0076,0.0003,0.0000,-9.0759
0.2570,-0.0073,0.0000,0.0000,-9.0759
0.2499,-0.0070,0.0003,0.0006,-9.0762
0.2505,-0.0079,0.0003,0.0000,-9.0759
0.2521,-0.0076,0.0000,0.0000,-9.0759
0.2560,-0.0073,0.0003,0.0006,-9.0759
0.2563,-0.0073,0.0003,0.0000,-9.0759
0.2524,-0.0073,0.0003,0.0006,-9.0759
0.2554,-0.0076,0.0003,0.0006,-9.0762
0.2582,-0.0070,0.0000,0.0006,-9.0759
0.2679,-0.0067,0.0003,0.0006,-9.0762
0.2530,-0.0073,0.0003,0.0000,-9.0759
0.2597,-0.0076,0.0003,0.0006,-9.0762
0.2621,-0.0073,0.0000,0.0006,-9.0762
0.2637,-0.0070,0.0003,0.0006,-9.0762
0.2567,-0.0076,0.0000,0.0006,-9.0762
0.2576,-0.0076,0.0003,0.0006,-9.0762
0.2643,-0.0079,0.0006,0.0006,-9.0762
0.2603,-0.0073,0.0000,0.0006,-9.0762
0.2554,-0.0073,0.0003,0.0000,-9.0762
0.2563,-0.0079,0.0003,0.0006,-9.0762
0.2600,-0.0076,0.0000,0.0006,-9.0762
0.2640,-0.0070,0.0003,0.0006,-9.0762
0.2567,-0.0079,0.0003,0.0000,-9.0762
0.2625,-0.0073,0.0003,0.0006,-9.0762
0.2646,-0.0070,0.0000,0.0006,-9.0762
0.2588,-0.0076,0.0003,0.0000,-9.0762
0.2609,-0.0076,0.0006,0.0006,-9.0768
0.2609,-0.0058,0.0000,0.0006,-9.0762
0.2631,-0.0073,0.0003,0.0000,-9.0762
0.2628,-0.0079,0.0003,0.0000,-9.0762
0.2658,-0.0073,0.0003,0.0000,-9.0768
0.2686,-0.0067,0.0000,0.0006,-9.0762
0.2643,-0.0070,0.0003,0.0006,-9.0768
0.2652,-0.0079,0.0003,0.0006,-9.0768
0.2692,-0.0073,0.0003,0.0006,-9.0768
0.2652,-0.0073,0.0003,0.0006,-9.0762
0.2661,-0.0076,0.0003,0.0000,-9.0762
0.2692,-0.0070,0.0003,0.0006,-9.0768
0.2676,-0.0067,0.0003,0.0006,-9.0768
0.2682,-0.0076,0.0003,0.0000,-9.0768
0.2725,-0.0070,0.0003,0.0006,-9.0762
0.2667,-0.0073,0.0000,0.0006,-9.0768
0.2679,-0.0073,0.0003,0.0000,-9.0768
0.2716,-0.0067,0.0003,0.0006,-9.0762
0.2664,-0.0073,0.0003,0.0006,-9.0768
0.2722,-0.0079,0.0003,0.0000,-9.0762
0.2747,-0.0070,0.0003,0.0000,-9.0762
0.2682,-0.0073,0.0003,0.0006,-9.0768
0.2710,-0.0070,0.0003,0.0006,-9.0768
0.2747,-0.0067,0.0003,0.0006,-9.0768
0.2701,-0.0067,0.0003,0.0006,-9.0768
0.2747,-0.0073,0.0000,0.0006,-9.0768
0.2780,-0.0061,0.0003,0.0000,-9.0768
0.2719,-0.0073,0.0003,0.0006,-9.0771
0.2737,-0.0073,0.0006,0.0000,-9.0762
0.2780,-0.0061,0.0003,0.0000,-9.0768
0.2728,-0.0076,0.0003,0.0000,-9.0771
0.2783,-0.0073,0.0003,0.0006,-9.0768
0.2740,-0.0061,0.0003,0.0000,-9.0771
0.2728,-0.0073,0.0003,0.0006,-9.0771
0.2777,-0.0070,0.0000,0.0000,-9.0771
0.2808,-0.0067,0.0003,0.0006,-9.0771
0.2765,-0.0070,0.0006,0.0000,-9.0768
0.2802,-0.0067,0.0006,0.0000,-9.0771
0.2750,-0.0073,0.0003,0.0000,-9.0771
0.2780,-0.0073,0.0003,0.0006,-9.0771
0.2808,-0.0070,0.0003,0.0006,-9.0775
0.2765,-0.0073,0.0003,0.0000,-9.0771
0.2826,-0.0073,0.0000,0.0006,-9.0771
0.2771,-0.0073,0.0000,0.0006,-9.0771
0.2808,-0.0073,0.0003,0.0006,-9.0771
0.2844,-0.0067,0.0003,0.0006,-9.0771
0.2792,-0.0073,0.0003,0.0000,-9.0771
0.2838,-0.0067,0.0003,0.0006,-9.0775
0.2808,-0.0073,0.0003,0.0006,-9.0775
0.2847,-0.0070,0.0003,0.0006,-9.0771
0.2808,-0.0070,0.0003,0.0006,-9.0775
0.2817,-0.0073,0.0000,0.0006,-9.0771
0.2878,-0.0058,0.0003,0.0006,-9.0771
0.2841,-0.0073,0.0003,0.0000,-9.0771
0.2890,-0.0061,0.0000,0.0000,-9.0775
0.2829,-0.0076,0.0000,0.0000,-9.0771
0.2881,-0.0061,0.0000,0.0000,-9.0771
0.2832,-0.0073,0.0003,0.0006,-9.0775
0.2893,-0.0061,0.0003,0.0000,-9.0775
0.2859,-0.0076,0.0003,0.0006,-9.0775
0.2908,-0.0061,0.0003,0.0006,-9.0775
0.2850,-0.0073,0.0000,0.0000,-9.0775
0.2890,-0.0061,0.0003,0.0006,-9.0775
0.2844,-0.0076,0.0006,0.0006,-9.0775
0.2841,-0.0067,0.0003,0.0006,-9.0775
0.2859,-0.0070,0.0003,0.0000,-9.0778
0.2832,-0.0067,0.0003,0.0006,-9.0775
0.2859,-0.0070,0.0003,0.0000,-9.0778
0.2823,-0.0067,0.0003,0.0006,-9.0775
0.2863,-0.0070,0.0003,0.0006,-9.0775
0.2829,-0.0058,0.0003,0.0006,-9.0775
0.2884,-0.0073,0.0000,0.0006,-9.0778
0.2841,-0.0070,0.0003,0.0000,-9.0775
0.2884,-0.0067,0.0003,0.0006,-9.0778
0.2844,-0.0067,0.0003,0.0000,-9.0778
0.2899,-0.0061,0.0003,0.0006,-9.0778
0.2872,-0.0073,0.0003,0.0000,-9.0778
0.2930,-0.0055,0.0003,0.0006,-9.0775
0.2872,-0.0070,0.0003,0.0006,-9.0775
0.2808,-0.0061,0.0003,0.0006,-9.0778
0.2908,-0.0067,0.0003,0.0006,-9.0778
0.2869,-0.0073,0.0003,0.0006,-9.0778
0.2930,-0.0067,0.0003,0.0000,-9.0775
0.2884,-0.0076,0.0003,0.0000,-9.0778
0.2866,-0.0067,0.0000,0.0006,-9.0778
0.2908,-0.0070,0.0000,0.0006,-9.0781
0.2881,-0.0070,0.0003,0.0006,-9.0778
0.2966,-0.0061,0.0003,0.0006,-9.0781
0.2930,-0.0067,0.0003,0.0006,-9.0778
0.2902,-0.0070,0.0003,0.0006,-9.0781
0.2954,-0.0061,0.0003,0.0000,-9.0781
0.2933,-0.0067,0.0003,0.0006,-9.0778
0.2942,-0.0067,0.0003,0.0000,-9.0781
0.2991,-0.0070,0.0003,0.0006,-9.0781
0.2960,-0.0073,0.0003,0.0006,-9.0778
0.2948,-0.0067,0.0003,0.0000,-9.0778
0.3012,-0.0067,0.0003,0.0000,-9.0778
0.2991,-0.0073,0.0003,0.0006,-9.0778
0.2988,-0.0058,0.0000,0.0000,-9.0781
0.3040,-0.0067,0.0003,0.0006,-9.0778
0.3012,-0.0073,0.0003,0.0006,-9.0781
0.3024,-0.0058,0.0003,0.0006,-9.0781
0.3064,-0.0067,0.0003,0.0006,-9.0781
0.3088,-0.0070,0.0003,0.0006,-9.0784
0.3046,-0.0073,0.0003,0.0006,-9.0781
0.3043,-0.0070,0.0003,0.0000,-9.0781
0.3088,-0.0067,0.0003,0.0006,-9.0781
0.3064,-0.0070,0.0000,0.0006,-9.0781
0.3000,-0.0052,0.0003,0.0000,-9.0781
0.3052,-0.0058,0.0000,0.0000,-9.0781
0.3104,-0.0070,0.0003,0.0000,-9.0781
0.3061,-0.0070,0.0003,0.0000,-9.0781
0.3055,-0.0067,0.0003,0.0006,-9.0781
0.3104,-0.0070,0.0003,0.0000,-9.0784
0.3113,-0.0073,0.0003,0.0000,-9.0784
0.3046,-0.0073,0.0000,0.0006,-9.0784
0.3055,-0.0067,0.0003,0.0006,-9.0784
0.3094,-0.0067,0.0003,0.0000,-9.0784
0.3067,-0.0067,0.0003,0.0006,-9.0781
0.3070,-0.0073,0.0003,0.0000,-9.0784
0.3067,-0.0061,0.0006,0.0006,-9.0784
0.3128,-0.0061,0.0003,0.0000,-9.0784
0.3088,-0.0070,0.0003,0.0006,-9.0784
0.3055,-0.0067,0.0003,0.0000,-9.0784
0.3049,-0.0070,0.0000,0.0006,-9.0784
0.3052,-0.0061,0.0003,0.0000,-9.0784
0.3122,-0.0058,0.0006,0.0000,-9.0784
0.3094,-0.0070,0.0003,0.0000,-9.0790
0.3067,-0.0070,0.0003,0.0000,-9.0781
0.3073,-0.0061,0.0003,0.0000,-9.0781
0.3021,-0.0055,0.0003,0.0000,-9.0784
0.3152,-0.0058,0.0003,0.0000,-9.0784
0.3140,-0.0061,0.0003,0.0000,-9.0784
0.3122,-0.0067,0.0003,0.0000,-9.0784
0.3113,-0.0070,0.0003,0.0006,-9.0784
0.3128,-0.0073,0.0003,0.0006,-9.0790
0.3107,-0.0058,0.0003,0.0006,-9.0790
0.3192,-0.0058,0.0003,0.0000,-9.0784
0.3174,-0.0058,0.0003,0.0000,-9.0784
0.3174,-0.0061,0.0003,0.0000,-9.0784
0.3156,-0.0070,0.0003,0.0000,-9.0790
0.3201,-0.0061,0.0003,0.0006,-9.0784
0.3186,-0.0067,0.0003,0.0006,-9.0790
0.3180,-0.0070,0.0003,0.0000,-9.0784
0.3186,-0.0061,0.0003,0.0000,-9.0790
0.3256,-0.0055,0.0000,0.0000,-9.0790
0.3256,-0.0049,0.0003,0.0006,-9.0790
0.3278,-0.0058,0.0003,0.0000,-9.0793
0.3268,-0.0067,0.0003,0.0000,-9.0790
0.3265,-0.0061,0.0003,0.0006,-9.0793
0.3262,-0.0058,0.0003,0.0000,-9.0790
0.3296,-0.0058,0.0003,0.0000,-9.0790
0.3293,-0.0061,0.0003,0.0000,-9.0790
0.3284,-0.0067,0.0003,0.0000,-9.0790
0.3287,-0.0061,0.0003,0.0000,-9.0790
0.3278,-0.0067,0.0000,0.0006,-9.0790
0.3265,-0.0052,0.0003,0.0000,-9.0793
0.3317,-0.0061,0.0003,0.0000,-9.0790
0.3329,-0.0061,0.0003,0.0006,-9.0790
0.3342,-0.0061,0.0003,0.0006,-9.0790
0.3345,-0.0067,0.0003,0.0006,-9.0793
0.3348,-0.0058,0.0003,0.0000,-9.0790
0.3378,-0.0061,0.0003,0.0000,-9.0793
0.3378,-0.0067,0.0003,0.0000,-9.0790
0.3375,-0.0061,0.0003,0.0006,-9.0793
0.3366,-0.0067,0.0003,0.0006,-9.0793
0.3384,-0.0067,0.0006,0.0000,-9.0796
0.3412,-0.0067,0.0003,0.0006,-9.0790
0.3436,-0.0067,0.0003,0.0006,-9.0790
0.3448,-0.0067,0.0003,0.0006,-9.0793
0.3433,-0.0061,0.0003,0.0006,-9.0793
0.3464,-0.0058,0.0003,0.0000,-9.0793
0.3436,-0.0049,0.0003,0.0000,-9.0793
0.3491,-0.0055,0.0000,0.0006,-9.0793
0.3485,-0.0055,0.0000,0.0000,-9.0793
0.3458,-0.0058,0.0003,0.0000,-9.0793
0.3485,-0.0055,0.0000,0.0006,-9.0796
0.3503,-0.0058,0.0003,0.0000,-9.0793
0.3510,-0.0058,0.0000,0.0000,-9.0796
0.3506,-0.0052,0.0003,0.0000,-9.0793
0.3513,-0.0058,0.0003,0.0000,-9.0796
0.3552,-0.0046,0.0003,0.0000,-9.0793
0.3595,-0.0052,0.0003,0.0006,-9.0793
0.3604,-0.0040,0.0003,0.0000,-9.0796
0.3531,-0.0058,0.0003,0.0006,-9.0793
0.3525,-0.0058,0.0006,0.0000,-9.0796
0.3537,-0.0058,0.0003,0.0000,-9.0796
0.3537,-0.0058,0.0003,0.0000,-9.0796
0.3558,-0.0061,0.0003,0.0006,-9.0796
0.3571,-0.0061,0.0003,0.0006,-9.0796
0.3574,-0.0061,0.0003,0.0000,-9.0796
0.3604,-0.0055,0.0003,0.0000,-9.0796
0.3613,-0.0058,0.0003,0.0000,-9.0793
0.3638,-0.0052,0.0003,0.0000,-9.0796
0.3650,-0.0049,0.0003,0.0000,-9.0796
0.3641,-0.0052,0.0003,0.0006,-9.0799
0.3580,-0.0055,0.0000,0.0000,-9.0793
0.3586,-0.0058,0.0003,0.0006,-9.0796
0.3604,-0.0061,0.0000,0.0006,-9.0796
0.3604,-0.0058,0.0000,0.0000,-9.0796
0.3629,-0.0061,0.0003,0.0000,-9.0799
0.3650,-0.0055,0.0003,0.0000,-9.0796
0.3674,-0.0049,0.0003,0.0000,-9.0796
0.3677,-0.0052,0.0003,0.0006,-9.0796
0.3619,-0.0058,0.0000,0.0006,-9.0796
0.3635,-0.0055,0.0003,0.0006,-9.0799
0.3656,-0.0058,0.0000,0.0006,-9.0799
0.3687,-0.0052,0.0003,0.0006,-9.0799
0.3741,-0.0055,0.0003,0.0000,-9.0799
0.3656,-0.0058,0.0006,0.0006,-9.0802
0.3674,-0.0061,0.0000,0.0006,-9.0799
0.3714,-0.0058,0.0003,0.0000,-9.0799
0.3751,-0.0058,0.0000,0.0006,-9.0796
0.3696,-0.0037,0.0003,0.0000,-9.0802
0.3726,-0.0055,0.0003,0.0000,-9.0799
0.3751,-0.0058,0.0003,0.0000,-9.0799
0.3778,-0.0055,0.0000,0.0000,-9.0799
0.3815,-0.0049,0.0003,0.0006,-9.0802
0.3720,-0.0046,0.0003,0.0000,-9.0799
0.3775,-0.0058,0.0003,0.0006,-9.0799
0.3806,-0.0055,0.0003,0.0006,-9.0799
0.3754,-0.0055,0.0003,0.0006,-9.0802
0.3769,-0.0055,0.0003,0.0000,-9.0799
0.3760,-0.0037,0.0003,0.0006,-9.0799
0.3836,-0.0052,0.0003,0.0006,-9.0802
0.3766,-0.0058,0.0003,0.0006,-9.0799
0.3769,-0.0058,0.0003,0.0000,-9.0799
0.3787,-0.0052,0.0003,0.0000,-9.0799
0.3717,-0.0049,0.0003,0.0000,-9.0799
0.3729,-0.0067,0.0003,0.0006,-9.0802
0.3757,-0.0058,0.0003,0.0006,-9.0802
0.3705,-0.0067,0.0000,0.0006,-9.0802
0.3748,-0.0061,0.0000,0.0000,-9.0802
0.3827,-0.0058,0.0003,0.0006,-9.0802
0.3732,-0.0055,0.0003,0.0006,-9.0805
0.3775,-0.0055,0.0000,0.0006,-9.0805
0.3732,-0.0055,0.0003,0.0000,-9.0802
0.3751,-0.0058,0.0003,0.0006,-9.0802
0.3787,-0.0055,0.0003,0.0006,-9.0802
0.3729,-0.0067,0.0003,0.0000,-9.0802
0.3775,-0.0058,0.0000,0.0006,-9.0802
0.3735,-0.0061,0.0003,0.0006,-9.0802
0.3781,-0.0058,0.0003,0.0000,-9.0802
0.3751,-0.0061,0.0003,0.0006,-9.0805
0.3781,-0.0061,0.0003,0.0000,-9.0805
0.3757,-0.0052,0.0003,0.0000,-9.0805
0.3781,-0.0055,0.0003,0.0009,-9.0802
0.3790,-0.0046,0.0000,0.0006,-9.0802
0.3821,-0.0058,0.0003,0.0006,-9.0802
0.3769,-0.0058,0.0003,0.0006,-9.0802
0.3806,-0.0061,0.0003,0.0000,-9.0805
0.3778,-0.0061,0.0003,0.0000,-9.0805
0.3860,-0.0058,0.0003,0.0006,-9.0805
0.3815,-0.0061,0.0003,0.0000,-9.0805
0.3851,-0.0058,0.0003,0.0006,-9.0802
0.3809,-0.0058,0.0003,0.0006,-9.0802
0.3854,-0.0052,0.0000,0.0006,-9.0802
0.3821,-0.0058,0.0003,0.0006,-9.0805
0.3830,-0.0049,0.0003,0.0000,-9.0805
0.3842,-0.0058,0.0003,0.0006,-9.0805
0.3821,-0.0055,0.0003,0.0000,-9.0805
0.3873,-0.0058,0.0003,0.0006,-9.0805
0.3830,-0.0052,0.0003,0.0006,-9.0805
0.3897,-0.0058,0.0000,0.0006,-9.0805
0.3854,-0.0061,0.0003,0.0006,-9.0805
0.3836,-0.0058,0.0000,0.0006,-9.0805
0.3897,-0.0052,0.0000,0.0000,-9.0805
0.3854,-0.0061,0.0003,0.0000,-9.0811
0.3833,-0.0052,0.0000,0.0006,-9.0805
0.3891,-0.0055,0.0003,0.0006,-9.0811
0.3851,-0.0061,0.0000,0.0006,-9.0811
0.3955,-0.0055,0.0003,0.0006,-9.0805
0.3903,-0.0058,0.0003,0.0000,-9.0805
0.3882,-0.0067,0.0003,0.0006,-9.0811
0.3940,-0.0055,0.0003,0.0006,-9.0811
0.3909,-0.0058,0.0000,0.0006,-9.0811
0.3888,-0.0061,0.0003,0.0006,-9.0811
0.3952,-0.0049,0.0003,0.0000,-9.0811
0.3949,-0.0058,0.0003,0.0000,-9.0811
0.3900,-0.0055,0.0003,0.0006,-9.0811
0.3958,-0.0058,0.0000,0.0006,-9.0811
0.3928,-0.0049,0.0003,0.0000,-9.0811
0.3912,-0.0058,0.0003,0.0000,-9.0814
0.3958,-0.0055,0.0003,0.0006,-9.0811
